201.4419;-1.54E-07;4.93E-13;-3.09E-04;0
201.442;-9.23E-08;4.93E-13;-9.26E-04;0
201.4421;9.29E-08;4.93E-13;-3.09E-04;0
201.4422;1.55E-07;4.93E-13;3.09E-04;0
201.4423;9.28E-08;4.93E-13;9.26E-04;0
201.4424;-9.24E-08;4.93E-13;3.09E-04;0
201.4425;-1.54E-07;4.93E-13;-3.09E-04;0
201.4426;-9.23E-08;4.93E-13;-9.26E-04;0
201.4427;9.29E-08;4.93E-13;-3.09E-04;0
201.4428;1.55E-07;4.93E-13;3.09E-04;0
201.4429;9.28E-08;4.93E-13;9.26E-04;0
201.443;-9.24E-08;4.93E-13;3.09E-04;0
201.4431;-1.54E-07;4.93E-13;-3.09E-04;0
201.4432;-9.23E-08;4.93E-13;-9.26E-04;0
201.4433;9.29E-08;4.93E-13;-3.09E-04;0
201.4434;1.55E-07;4.93E-13;3.09E-04;0
201.4435;9.28E-08;4.93E-13;9.26E-04;0
201.4436;-9.24E-08;4.93E-13;3.09E-04;0
201.4437;-1.54E-07;4.93E-13;-3.09E-04;0
201.4438;-9.23E-08;4.93E-13;-9.26E-04;0
201.4439;9.29E-08;4.93E-13;-3.09E-04;0
201.444;1.55E-07;4.93E-13;3.09E-04;0
201.4441;9.28E-08;4.93E-13;9.26E-04;0
201.4442;-9.24E-08;4.93E-13;3.09E-04;0
201.4443;-1.54E-07;4.93E-13;-3.09E-04;0
201.4444;-9.23E-08;4.93E-13;-9.26E-04;0
201.4445;9.29E-08;4.93E-13;-3.09E-04;0
201.4446;1.55E-07;4.93E-13;3.09E-04;0
201.4447;9.28E-08;4.93E-13;9.26E-04;0
201.4448;-9.24E-08;4.93E-13;3.09E-04;0
201.4449;-1.54E-07;4.93E-13;-3.09E-04;0
201.445;-9.23E-08;4.93E-13;-9.26E-04;0
201.4451;9.29E-08;4.93E-13;-3.09E-04;0
201.4452;1.55E-07;4.93E-13;3.09E-04;0
201.4453;9.28E-08;4.93E-13;9.26E-04;0
201.4454;-9.24E-08;4.93E-13;3.09E-04;0
201.4455;-1.54E-07;4.93E-13;-3.09E-04;0
201.4456;-9.23E-08;4.93E-13;-9.26E-04;0
201.4457;9.29E-08;4.93E-13;-3.09E-04;0
201.4458;1.55E-07;4.93E-13;3.09E-04;0
201.4459;9.28E-08;4.93E-13;9.26E-04;0
201.446;-9.24E-08;4.93E-13;3.09E-04;0
201.4461;-1.54E-07;4.93E-13;-3.09E-04;0
201.4462;-9.23E-08;4.93E-13;-9.26E-04;0
201.4463;9.29E-08;4.93E-13;-3.09E-04;0
201.4464;1.55E-07;4.93E-13;3.09E-04;0
201.4465;9.28E-08;4.93E-13;9.26E-04;0
201.4466;-9.24E-08;4.93E-13;3.09E-04;0
201.4467;-1.54E-07;4.93E-13;-3.09E-04;0
201.4468;-9.23E-08;4.93E-13;-9.26E-04;0
